,model,exp_type,name1,name2,swap_names,verb,action,true,pred,prompt,response,Unnamed: 0,Unnamed: 0.1
418,gpt3,object-control-passive,Casey,Stephanie,False,reminded,to run,Stephanie,Casey,"You will be given a context and a question. Answer the question with either ""Casey"" or ""Stephanie"".
Context: Casey was reminded by Stephanie to run.

Question: Who reminded someone to run, Casey or Stephanie?
Answer: Stephanie
Question: Who was reminded to run, Casey or Stephanie?
Answer: Casey
Question: Who ran, Casey or Stephanie?
Answer: ", 'Case'),418.0,418.0
419,gpt3,object-control-passive,Casey,Stephanie,False,reminded,to call,Stephanie,other,"You will be given a context and a question. Answer the question with either ""Casey"" or ""Stephanie"".
Context: Casey was reminded by Stephanie to call.

Question: Who was reminded to call, Casey or Stephanie?
Answer: Casey
Question: Who reminded someone to call, Casey or Stephanie?
Answer: Stephanie
Question: Who called, Casey or Stephanie?
Answer: ", 'Question'),419.0,419.0
420,gpt3,object-control-passive,Casey,Stephanie,False,urged,to come,Stephanie,Casey,"You will be given a context and a question. Answer the question with either ""Casey"" or ""Stephanie"".
Context: Casey was urged by Stephanie to come.

Question: Who was urged to come, Casey or Stephanie?
Answer: Casey
Question: Who urged someone to come, Casey or Stephanie?
Answer: Stephanie
Question: Who came, Casey or Stephanie?
Answer: ", 'Case'),420.0,420.0
421,gpt3,object-control-passive,Casey,Stephanie,False,urged,to go,Stephanie,Casey,"You will be given a context and a question. Answer the question with either ""Casey"" or ""Stephanie"".
Context: Casey was urged by Stephanie to go.

Question: Who was urged to go, Casey or Stephanie?
Answer: Casey
Question: Who urged someone to go, Casey or Stephanie?
Answer: Stephanie
Question: Who went, Casey or Stephanie?
Answer: ", 'Case'),421.0,421.0
422,gpt3,object-control-passive,Casey,Stephanie,False,urged,to read,Stephanie,other,"You will be given a context and a question. Answer the question with either ""Casey"" or ""Stephanie"".
Context: Casey was urged by Stephanie to read.

Question: Who urged someone to read, Casey or Stephanie?
Answer: Stephanie
Question: Who was urged to read, Casey or Stephanie?
Answer: Casey
Question: Who read, Casey or Stephanie?
Answer: ", '\n'),422.0,422.0
423,gpt3,object-control-passive,Casey,Stephanie,False,urged,to run,Stephanie,other,"You will be given a context and a question. Answer the question with either ""Casey"" or ""Stephanie"".
Context: Casey was urged by Stephanie to run.

Question: Who urged someone to run, Casey or Stephanie?
Answer: Stephanie
Question: Who was urged to run, Casey or Stephanie?
Answer: Casey
Question: Who ran, Casey or Stephanie?
Answer: ", '\n'),423.0,423.0
424,gpt3,object-control-passive,Casey,Stephanie,False,urged,to call,Stephanie,Casey,"You will be given a context and a question. Answer the question with either ""Casey"" or ""Stephanie"".
Context: Casey was urged by Stephanie to call.

Question: Who was urged to call, Casey or Stephanie?
Answer: Casey
Question: Who urged someone to call, Casey or Stephanie?
Answer: Stephanie
Question: Who called, Casey or Stephanie?
Answer: ", 'Case'),424.0,424.0
425,gpt3,object-control-passive,Casey,Stephanie,False,asked,to come,Stephanie,Casey,"You will be given a context and a question. Answer the question with either ""Casey"" or ""Stephanie"".
Context: Casey was asked by Stephanie to come.

Question: Who asked someone to come, Casey or Stephanie?
Answer: Stephanie
Question: Who was asked to come, Casey or Stephanie?
Answer: Casey
Question: Who came, Casey or Stephanie?
Answer: ", 'Case'),425.0,425.0
426,gpt3,object-control-passive,Casey,Stephanie,False,asked,to go,Stephanie,Casey,"You will be given a context and a question. Answer the question with either ""Casey"" or ""Stephanie"".
Context: Casey was asked by Stephanie to go.

Question: Who was asked to go, Casey or Stephanie?
Answer: Casey
Question: Who asked someone to go, Casey or Stephanie?
Answer: Stephanie
Question: Who went, Casey or Stephanie?
Answer: ", 'Case'),426.0,426.0
427,gpt3,object-control-passive,Casey,Stephanie,False,asked,to read,Stephanie,Casey,"You will be given a context and a question. Answer the question with either ""Casey"" or ""Stephanie"".
Context: Casey was asked by Stephanie to read.

Question: Who was asked to read, Casey or Stephanie?
Answer: Casey
Question: Who asked someone to read, Casey or Stephanie?
Answer: Stephanie
Question: Who read, Casey or Stephanie?
Answer: ", 'Case'),427.0,427.0
428,gpt3,object-control-passive,Casey,Stephanie,False,asked,to run,Stephanie,Casey,"You will be given a context and a question. Answer the question with either ""Casey"" or ""Stephanie"".
Context: Casey was asked by Stephanie to run.

Question: Who was asked to run, Casey or Stephanie?
Answer: Casey
Question: Who asked someone to run, Casey or Stephanie?
Answer: Stephanie
Question: Who ran, Casey or Stephanie?
Answer: ", 'Case'),428.0,428.0
429,gpt3,object-control-passive,Casey,Stephanie,False,asked,to call,Stephanie,other,"You will be given a context and a question. Answer the question with either ""Casey"" or ""Stephanie"".
Context: Casey was asked by Stephanie to call.

Question: Who asked someone to call, Casey or Stephanie?
Answer: Stephanie
Question: Who was asked to call, Casey or Stephanie?
Answer: Casey
Question: Who called, Casey or Stephanie?
Answer: ", '\n'),429.0,429.0
430,gpt3,object-control-passive,Casey,Stephanie,False,persuaded,to come,Stephanie,Casey,"You will be given a context and a question. Answer the question with either ""Casey"" or ""Stephanie"".
Context: Casey was persuaded by Stephanie to come.

Question: Who persuaded someone to come, Casey or Stephanie?
Answer: Stephanie
Question: Who was persuaded to come, Casey or Stephanie?
Answer: Casey
Question: Who came, Casey or Stephanie?
Answer: ", 'Case'),430.0,430.0
431,gpt3,object-control-passive,Casey,Stephanie,False,persuaded,to go,Stephanie,Casey,"You will be given a context and a question. Answer the question with either ""Casey"" or ""Stephanie"".
Context: Casey was persuaded by Stephanie to go.

Question: Who was persuaded to go, Casey or Stephanie?
Answer: Casey
Question: Who persuaded someone to go, Casey or Stephanie?
Answer: Stephanie
Question: Who went, Casey or Stephanie?
Answer: ", 'Case'),431.0,431.0
432,gpt3,object-control-passive,Casey,Stephanie,False,persuaded,to read,Stephanie,Casey,"You will be given a context and a question. Answer the question with either ""Casey"" or ""Stephanie"".
Context: Casey was persuaded by Stephanie to read.

Question: Who persuaded someone to read, Casey or Stephanie?
Answer: Stephanie
Question: Who was persuaded to read, Casey or Stephanie?
Answer: Casey
Question: Who read, Casey or Stephanie?
Answer: ", 'Case'),432.0,432.0
433,gpt3,object-control-passive,Casey,Stephanie,False,persuaded,to run,Stephanie,Casey,"You will be given a context and a question. Answer the question with either ""Casey"" or ""Stephanie"".
Context: Casey was persuaded by Stephanie to run.

Question: Who persuaded someone to run, Casey or Stephanie?
Answer: Stephanie
Question: Who was persuaded to run, Casey or Stephanie?
Answer: Casey
Question: Who ran, Casey or Stephanie?
Answer: ", 'Case'),433.0,433.0
434,gpt3,object-control-passive,Casey,Stephanie,False,persuaded,to call,Stephanie,Casey,"You will be given a context and a question. Answer the question with either ""Casey"" or ""Stephanie"".
Context: Casey was persuaded by Stephanie to call.

Question: Who persuaded someone to call, Casey or Stephanie?
Answer: Stephanie
Question: Who was persuaded to call, Casey or Stephanie?
Answer: Casey
Question: Who called, Casey or Stephanie?
Answer: ", 'Case'),434.0,434.0
435,gpt3,object-control-passive,Casey,Stephanie,False,convinced,to come,Stephanie,Casey,"You will be given a context and a question. Answer the question with either ""Casey"" or ""Stephanie"".
Context: Casey was convinced by Stephanie to come.

Question: Who was convinced to come, Casey or Stephanie?
Answer: Casey
Question: Who convinced someone to come, Casey or Stephanie?
Answer: Stephanie
Question: Who came, Casey or Stephanie?
Answer: ", 'Case'),435.0,435.0
436,gpt3,object-control-passive,Casey,Stephanie,False,convinced,to go,Stephanie,Casey,"You will be given a context and a question. Answer the question with either ""Casey"" or ""Stephanie"".
Context: Casey was convinced by Stephanie to go.

Question: Who was convinced to go, Casey or Stephanie?
Answer: Casey
Question: Who convinced someone to go, Casey or Stephanie?
Answer: Stephanie
Question: Who went, Casey or Stephanie?
Answer: ", 'Case'),436.0,436.0
437,gpt3,object-control-passive,Casey,Stephanie,False,convinced,to read,Stephanie,Casey,"You will be given a context and a question. Answer the question with either ""Casey"" or ""Stephanie"".
Context: Casey was convinced by Stephanie to read.

Question: Who was convinced to read, Casey or Stephanie?
Answer: Casey
Question: Who convinced someone to read, Casey or Stephanie?
Answer: Stephanie
Question: Who read, Casey or Stephanie?
Answer: ", 'Case'),437.0,437.0
438,gpt3,object-control-passive,Casey,Stephanie,False,convinced,to run,Stephanie,Casey,"You will be given a context and a question. Answer the question with either ""Casey"" or ""Stephanie"".
Context: Casey was convinced by Stephanie to run.

Question: Who convinced someone to run, Casey or Stephanie?
Answer: Stephanie
Question: Who was convinced to run, Casey or Stephanie?
Answer: Casey
Question: Who ran, Casey or Stephanie?
Answer: ", 'Case'),438.0,438.0
439,gpt3,object-control-passive,Casey,Stephanie,False,convinced,to call,Stephanie,Casey,"You will be given a context and a question. Answer the question with either ""Casey"" or ""Stephanie"".
Context: Casey was convinced by Stephanie to call.

Question: Who was convinced to call, Casey or Stephanie?
Answer: Casey
Question: Who convinced someone to call, Casey or Stephanie?
Answer: Stephanie
Question: Who called, Casey or Stephanie?
Answer: ", 'Case'),439.0,439.0
440,gpt3,object-control-passive,Casey,Stephanie,False,forced,to come,Stephanie,Casey,"You will be given a context and a question. Answer the question with either ""Casey"" or ""Stephanie"".
Context: Casey was forced by Stephanie to come.

Question: Who was forced to come, Casey or Stephanie?
Answer: Casey
Question: Who forced someone to come, Casey or Stephanie?
Answer: Stephanie
Question: Who came, Casey or Stephanie?
Answer: ", 'Case'),440.0,440.0
441,gpt3,object-control-passive,Casey,Stephanie,False,forced,to go,Stephanie,other,"You will be given a context and a question. Answer the question with either ""Casey"" or ""Stephanie"".
Context: Casey was forced by Stephanie to go.

Question: Who forced someone to go, Casey or Stephanie?
Answer: Stephanie
Question: Who was forced to go, Casey or Stephanie?
Answer: Casey
Question: Who went, Casey or Stephanie?
Answer: ", '\n'),441.0,441.0
442,gpt3,object-control-passive,Casey,Stephanie,False,forced,to read,Stephanie,other,"You will be given a context and a question. Answer the question with either ""Casey"" or ""Stephanie"".
Context: Casey was forced by Stephanie to read.

Question: Who forced someone to read, Casey or Stephanie?
Answer: Stephanie
Question: Who was forced to read, Casey or Stephanie?
Answer: Casey
Question: Who read, Casey or Stephanie?
Answer: ", '\n'),442.0,442.0
443,gpt3,object-control-passive,Casey,Stephanie,False,forced,to run,Stephanie,Casey,"You will be given a context and a question. Answer the question with either ""Casey"" or ""Stephanie"".
Context: Casey was forced by Stephanie to run.

Question: Who was forced to run, Casey or Stephanie?
Answer: Casey
Question: Who forced someone to run, Casey or Stephanie?
Answer: Stephanie
Question: Who ran, Casey or Stephanie?
Answer: ", 'Case'),443.0,443.0
444,gpt3,object-control-passive,Casey,Stephanie,False,forced,to call,Stephanie,Casey,"You will be given a context and a question. Answer the question with either ""Casey"" or ""Stephanie"".
Context: Casey was forced by Stephanie to call.

Question: Who was forced to call, Casey or Stephanie?
Answer: Casey
Question: Who forced someone to call, Casey or Stephanie?
Answer: Stephanie
Question: Who called, Casey or Stephanie?
Answer: ", 'Case'),444.0,444.0
445,gpt3,object-control-passive,Casey,Stephanie,False,pushed,to come,Stephanie,Casey,"You will be given a context and a question. Answer the question with either ""Casey"" or ""Stephanie"".
Context: Casey was pushed by Stephanie to come.

Question: Who was pushed to come, Casey or Stephanie?
Answer: Casey
Question: Who pushed someone to come, Casey or Stephanie?
Answer: Stephanie
Question: Who came, Casey or Stephanie?
Answer: ", 'Case'),445.0,445.0
446,gpt3,object-control-passive,Casey,Stephanie,False,pushed,to go,Stephanie,Casey,"You will be given a context and a question. Answer the question with either ""Casey"" or ""Stephanie"".
Context: Casey was pushed by Stephanie to go.

Question: Who pushed someone to go, Casey or Stephanie?
Answer: Stephanie
Question: Who was pushed to go, Casey or Stephanie?
Answer: Casey
Question: Who went, Casey or Stephanie?
Answer: ", 'Case'),446.0,446.0
447,gpt3,object-control-passive,Casey,Stephanie,False,pushed,to read,Stephanie,Casey,"You will be given a context and a question. Answer the question with either ""Casey"" or ""Stephanie"".
Context: Casey was pushed by Stephanie to read.

Question: Who was pushed to read, Casey or Stephanie?
Answer: Casey
Question: Who pushed someone to read, Casey or Stephanie?
Answer: Stephanie
Question: Who read, Casey or Stephanie?
Answer: ", 'Case'),447.0,447.0
